Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-16 11:17:17.519,543.2,605.1
2025-07-16 11:17:18.538,543.2,605.1
2025-07-16 11:17:19.545,543.2,605.1
2025-07-16 11:17:20.556,543.2,605.1
2025-07-16 11:17:21.559,543.2,605.1
2025-07-16 11:17:22.566,543.2,605.1
2025-07-16 11:17:23.569,543.2,605.1
2025-07-16 11:17:24.572,625.6,589.2
2025-07-16 11:17:25.575,625.6,589.2
2025-07-16 11:17:26.593,623.5,589.8
2025-07-16 11:17:27.609,623.5,589.8
2025-07-16 11:17:28.628,619.7,606.8
2025-07-16 11:17:29.639,619.7,606.8
2025-07-16 11:17:30.662,617.0,605.9
2025-07-16 11:17:31.701,617.0,605.9
2025-07-16 11:17:32.722,607.6,634.4
2025-07-16 11:17:33.725,607.6,634.4
2025-07-16 11:17:34.735,609.3,633.2
2025-07-16 11:17:35.738,609.3,633.2
2025-07-16 11:17:36.741,589.5,631.3
2025-07-16 11:17:37.750,589.5,631.3
2025-07-16 11:17:39.244,590.3,632.0
2025-07-16 11:17:40.246,590.3,629.7
2025-07-16 11:17:41.270,586.6,629.7
2025-07-16 11:17:42.274,586.6,629.7
2025-07-16 11:17:43.285,587.8,629.7
2025-07-16 11:17:44.295,587.8,626.6
2025-07-16 11:17:45.314,567.9,626.6
2025-07-16 11:17:46.324,567.9,625.3
2025-07-16 11:17:47.331,567.5,625.3
2025-07-16 11:17:48.347,567.5,618.5
2025-07-16 11:17:49.367,562.9,618.5
2025-07-16 11:17:50.377,564.3,618.1
2025-07-16 11:17:51.380,564.3,618.1
2025-07-16 11:17:52.399,573.6,607.1
2025-07-16 11:17:53.402,573.6,607.1
2025-07-16 11:17:54.412,573.7,611.1
2025-07-16 11:17:55.431,573.7,611.1
2025-07-16 11:17:56.434,559.9,612.3
2025-07-16 11:17:57.444,559.9,612.3
2025-07-16 11:17:58.467,557.7,610.1
2025-07-16 11:17:59.475,557.7,610.1
2025-07-16 11:18:00.486,552.2,607.5
2025-07-16 11:18:01.496,552.2,607.5
2025-07-16 11:18:02.499,552.6,611.5
2025-07-16 11:18:03.507,552.6,611.5
2025-07-16 11:18:04.509,572.3,606.9
2025-07-16 11:18:05.524,572.3,606.9
2025-07-16 11:18:06.527,573.2,602.8
2025-07-16 11:18:07.537,573.2,602.8
2025-07-16 11:18:08.541,566.0,602.9
2025-07-16 11:18:09.551,566.0,602.9
2025-07-16 11:18:10.554,564.6,603.5
2025-07-16 11:18:11.572,564.6,603.5
2025-07-16 11:18:12.592,565.5,610.7
2025-07-16 11:18:13.611,565.5,610.7
2025-07-16 11:18:14.631,564.7,609.7
2025-07-16 11:18:15.671,564.7,609.7
2025-07-16 11:18:16.674,552.4,603.1
2025-07-16 11:18:17.685,552.4,603.7
2025-07-16 11:18:18.687,553.0,603.7
2025-07-16 11:18:19.708,553.0,599.2
2025-07-16 11:18:20.711,559.2,599.2
2025-07-16 11:18:21.731,559.2,598.1
2025-07-16 11:18:22.751,560.2,598.1
2025-07-16 11:18:23.760,560.2,599.9
2025-07-16 11:18:24.771,558.3,599.9
2025-07-16 11:18:25.778,558.3,602.6
2025-07-16 11:18:26.798,557.8,602.6
2025-07-16 11:18:27.806,557.8,598.3
2025-07-16 11:18:28.821,559.7,598.3
2025-07-16 11:18:29.831,559.7,597.7
2025-07-16 11:18:30.842,559.7,597.7
2025-07-16 11:18:31.850,559.7,602.7
2025-07-16 11:18:32.869,548.8,602.7
2025-07-16 11:18:33.886,548.8,601.9
2025-07-16 11:18:34.897,551.2,601.9
2025-07-16 11:18:35.900,551.2,599.3
2025-07-16 11:18:36.907,553.9,599.3
2025-07-16 11:18:37.916,553.9,600.1
2025-07-16 11:18:38.928,552.0,600.1
2025-07-16 11:18:39.931,552.0,597.0
2025-07-16 11:18:40.934,562.2,597.0
2025-07-16 11:18:41.936,562.2,596.2
2025-07-16 11:18:42.939,562.0,596.2
2025-07-16 11:18:43.950,562.0,595.9
2025-07-16 11:18:44.961,562.2,595.9
2025-07-16 11:18:45.963,562.2,592.9
2025-07-16 11:18:46.971,563.7,592.9
