Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-16 10:07:15.550,567.6,611.6
2025-07-16 10:07:16.561,567.6,611.6
2025-07-16 10:07:17.571,567.6,611.6
2025-07-16 10:07:18.582,567.6,611.6
2025-07-16 10:07:19.599,567.6,611.6
2025-07-16 10:07:20.609,567.6,611.6
2025-07-16 10:07:21.620,567.6,611.6
2025-07-16 10:07:22.634,569.6,606.2
2025-07-16 10:07:23.644,568.7,606.2
2025-07-16 10:07:24.655,568.7,607.5
2025-07-16 10:07:25.665,572.7,607.5
2025-07-16 10:07:26.676,572.7,605.4
2025-07-16 10:07:27.686,574.9,605.4
2025-07-16 10:07:28.703,574.9,606.0
2025-07-16 10:07:29.714,573.9,606.0
2025-07-16 10:07:30.735,573.9,608.3
2025-07-16 10:07:31.752,575.0,608.3
2025-07-16 10:07:32.762,575.0,604.4
2025-07-16 10:07:33.773,573.2,604.4
2025-07-16 10:07:34.784,573.2,607.0
2025-07-16 10:07:35.796,574.2,607.0
2025-07-16 10:07:36.806,574.2,610.6
2025-07-16 10:07:37.817,567.8,608.8
2025-07-16 10:07:38.824,567.8,608.8
2025-07-16 10:07:39.835,564.3,610.5
2025-07-16 10:07:40.841,564.3,610.5
2025-07-16 10:07:41.853,573.6,608.4
2025-07-16 10:07:42.865,573.6,608.4
2025-07-16 10:07:43.874,573.0,604.4
2025-07-16 10:07:44.888,573.0,604.4
2025-07-16 10:07:45.898,569.9,607.1
2025-07-16 10:07:46.905,569.9,607.1
2025-07-16 10:07:47.914,570.7,611.0
2025-07-16 10:07:48.925,570.7,611.0
2025-07-16 10:07:49.936,567.4,609.7
2025-07-16 10:07:50.948,567.4,609.7
2025-07-16 10:07:51.950,570.7,608.3
2025-07-16 10:07:52.968,570.7,608.3
2025-07-16 10:07:53.978,577.7,608.9
