Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-16 11:30:00.239,615.2,628.1
2025-07-16 11:30:01.246,615.2,628.1
2025-07-16 11:30:02.256,615.2,628.1
2025-07-16 11:30:03.258,615.2,628.1
2025-07-16 11:30:04.272,615.2,628.1
2025-07-16 11:30:05.275,615.2,628.1
2025-07-16 11:30:06.278,615.2,628.1
2025-07-16 11:30:07.281,637.9,650.4
2025-07-16 11:30:08.291,637.9,643.8
2025-07-16 11:30:09.303,688.8,643.8
2025-07-16 11:30:10.311,688.8,615.4
2025-07-16 11:30:11.329,685.4,615.4
2025-07-16 11:30:12.339,685.4,616.8
2025-07-16 11:30:13.379,653.7,616.8
2025-07-16 11:30:14.389,653.7,648.4
2025-07-16 11:30:15.400,658.2,648.4
2025-07-16 11:30:16.402,658.2,645.5
2025-07-16 11:30:17.413,657.4,645.5
2025-07-16 11:30:18.433,657.4,638.8
2025-07-16 11:30:19.440,656.1,638.8
2025-07-16 11:30:20.450,656.1,639.6
2025-07-16 11:30:21.459,631.2,639.6
2025-07-16 11:30:22.470,631.2,635.1
2025-07-16 11:30:23.480,628.3,635.1
2025-07-16 11:30:24.483,628.3,634.8
2025-07-16 11:30:25.486,658.6,634.8
2025-07-16 11:30:26.496,658.6,600.0
2025-07-16 11:30:27.499,657.9,600.0
2025-07-16 11:30:28.516,657.9,601.9
2025-07-16 11:30:29.519,663.1,601.9
2025-07-16 11:30:30.531,663.1,483.6
2025-07-16 11:30:31.543,665.4,483.6
2025-07-16 11:30:32.546,646.3,484.7
2025-07-16 11:30:33.548,646.3,484.7
2025-07-16 11:30:34.564,645.4,386.8
2025-07-16 11:30:35.574,645.4,388.5
2025-07-16 11:30:36.581,663.1,388.5
2025-07-16 11:30:37.584,663.1,344.8
2025-07-16 11:30:38.587,664.4,344.8
2025-07-16 11:30:39.595,664.4,345.4
2025-07-16 11:30:40.605,660.5,345.4
2025-07-16 11:30:41.616,660.5,319.7
2025-07-16 11:30:42.619,660.1,319.7
2025-07-16 11:30:43.621,660.1,320.8
2025-07-16 11:30:44.639,656.5,320.8
2025-07-16 11:30:45.647,656.5,304.3
2025-07-16 11:30:46.656,656.2,304.3
2025-07-16 11:30:47.667,656.2,304.5
2025-07-16 11:30:48.685,655.9,304.5
2025-07-16 11:30:49.715,655.9,292.0
2025-07-16 11:30:50.727,656.4,292.0
2025-07-16 11:30:51.734,656.4,291.8
2025-07-16 11:30:52.737,667.8,291.8
2025-07-16 11:30:53.740,667.8,279.7
2025-07-16 11:30:54.742,663.3,279.7
2025-07-16 11:30:55.753,663.3,278.6
2025-07-16 11:30:56.761,665.0,278.6
2025-07-16 11:30:57.772,665.0,271.2
2025-07-16 11:30:58.788,667.6,271.2
2025-07-16 11:30:59.797,667.6,274.7
2025-07-16 11:31:00.817,668.4,274.7
2025-07-16 11:31:01.838,668.4,266.7
2025-07-16 11:31:02.840,669.3,266.7
2025-07-16 11:31:03.843,669.3,265.1
2025-07-16 11:31:04.854,671.0,265.1
2025-07-16 11:31:05.866,671.0,257.9
2025-07-16 11:31:06.874,668.2,257.9
2025-07-16 11:31:07.877,668.2,256.5
2025-07-16 11:31:08.895,664.5,256.5
2025-07-16 11:31:09.923,664.5,248.7
2025-07-16 11:31:10.926,667.5,248.7
2025-07-16 11:31:11.937,667.5,250.6
2025-07-16 11:31:12.945,667.5,250.6
2025-07-16 11:31:13.948,667.5,246.9
2025-07-16 11:31:14.959,664.6,246.9
2025-07-16 11:31:15.980,664.6,247.1
2025-07-16 11:31:16.982,667.3,247.1
2025-07-16 11:31:17.990,667.3,241.3
2025-07-16 11:31:19.010,670.1,241.3
2025-07-16 11:31:20.013,670.1,241.0
2025-07-16 11:31:21.023,674.6,241.0
2025-07-16 11:31:22.033,674.6,238.7
2025-07-16 11:31:23.036,675.4,238.7
2025-07-16 11:31:24.039,675.4,238.7
2025-07-16 11:31:25.057,672.9,238.7
2025-07-16 11:31:26.060,672.9,235.5
2025-07-16 11:31:27.063,669.1,235.5
2025-07-16 11:31:28.066,669.1,234.9
2025-07-16 11:31:29.068,682.7,234.9
2025-07-16 11:31:30.088,682.7,227.6
2025-07-16 11:31:31.099,686.7,227.6
2025-07-16 11:31:32.109,686.7,228.0
2025-07-16 11:31:33.112,695.2,228.0
2025-07-16 11:31:34.130,695.2,228.5
2025-07-16 11:31:35.140,694.0,228.5
2025-07-16 11:31:36.150,694.0,228.5
2025-07-16 11:31:37.152,691.6,228.5
2025-07-16 11:31:38.163,691.6,225.6
2025-07-16 11:31:39.183,691.1,225.6
2025-07-16 11:31:40.208,686.1,226.4
2025-07-16 11:31:41.217,686.1,226.4
2025-07-16 11:31:42.220,683.4,222.6
2025-07-16 11:31:43.224,683.4,222.6
2025-07-16 11:31:44.226,675.0,221.6
2025-07-16 11:31:45.237,675.0,221.6
2025-07-16 11:31:46.247,674.3,220.4
2025-07-16 11:31:47.257,674.3,220.4
2025-07-16 11:31:48.269,658.4,220.4
2025-07-16 11:31:49.272,658.4,220.4
2025-07-16 11:31:50.282,665.1,214.1
2025-07-16 11:31:51.296,665.1,214.1
2025-07-16 11:31:52.299,672.6,215.1
2025-07-16 11:31:53.302,672.6,215.1
2025-07-16 11:31:54.323,668.5,214.6
2025-07-16 11:31:55.334,668.5,214.6
2025-07-16 11:31:56.337,664.3,214.1
2025-07-16 11:31:57.357,664.3,210.5
2025-07-16 11:31:58.367,664.4,210.5
2025-07-16 11:31:59.370,664.4,210.3
2025-07-16 11:32:00.373,693.7,210.3
2025-07-16 11:32:01.386,693.7,208.6
2025-07-16 11:32:02.388,692.2,208.6
2025-07-16 11:32:03.409,692.2,208.5
2025-07-16 11:32:04.420,694.1,208.5
2025-07-16 11:32:05.449,694.1,207.0
2025-07-16 11:32:06.452,694.3,207.0
2025-07-16 11:32:07.455,694.3,207.0
2025-07-16 11:32:08.475,691.9,207.0
2025-07-16 11:32:09.487,691.9,205.0
2025-07-16 11:32:10.507,692.4,205.0
2025-07-16 11:32:11.539,692.4,204.1
2025-07-16 11:32:12.549,680.0,204.1
2025-07-16 11:32:13.552,680.0,203.3
2025-07-16 11:32:14.556,681.4,203.3
2025-07-16 11:32:15.566,681.4,205.4
2025-07-16 11:32:16.584,692.1,205.4
2025-07-16 11:32:17.587,692.1,200.9
2025-07-16 11:32:18.588,691.6,200.9
2025-07-16 11:32:19.604,691.6,200.0
2025-07-16 11:32:20.607,680.2,200.0
2025-07-16 11:32:21.616,680.2,202.0
2025-07-16 11:32:22.624,682.0,202.0
2025-07-16 11:32:23.634,682.0,201.6
2025-07-16 11:32:24.637,677.4,201.6
2025-07-16 11:32:25.640,677.4,200.7
2025-07-16 11:32:26.651,675.2,200.7
2025-07-16 11:32:27.682,675.2,203.0
2025-07-16 11:32:28.694,682.2,203.0
2025-07-16 11:32:29.697,682.2,200.7
2025-07-16 11:32:30.706,681.6,200.7
2025-07-16 11:32:31.716,681.6,198.5
2025-07-16 11:32:32.719,688.6,198.5
2025-07-16 11:32:33.732,688.6,196.6
2025-07-16 11:32:34.743,691.1,196.6
2025-07-16 11:32:35.773,691.1,197.5
2025-07-16 11:32:36.794,688.8,197.5
2025-07-16 11:32:37.804,688.8,196.7
2025-07-16 11:32:38.813,688.0,196.7
2025-07-16 11:32:39.822,688.0,197.3
2025-07-16 11:32:40.831,697.6,197.3
2025-07-16 11:32:41.852,697.6,195.5
2025-07-16 11:32:42.863,693.9,195.5
2025-07-16 11:32:43.866,693.9,195.1
2025-07-16 11:32:44.874,698.0,195.1
2025-07-16 11:32:45.882,701.1,195.5
2025-07-16 11:32:46.895,701.1,195.5
2025-07-16 11:32:47.916,687.2,195.2
2025-07-16 11:32:48.942,687.2,195.2
2025-07-16 11:32:49.944,686.8,195.5
2025-07-16 11:32:50.955,686.8,195.5
