Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-24 10:55:16.717,613.3,600.8
2025-07-24 10:55:17.736,613.3,600.8
2025-07-24 10:55:18.746,613.3,600.8
2025-07-24 10:55:19.766,613.3,600.8
2025-07-24 10:55:20.785,613.3,600.8
2025-07-24 10:55:21.795,613.3,600.8
2025-07-24 10:55:22.806,613.3,600.8
2025-07-24 10:55:23.816,527.5,583.6
2025-07-24 10:55:24.827,527.3,582.3
2025-07-24 10:55:25.845,527.3,582.3
2025-07-24 10:55:26.857,532.4,586.6
2025-07-24 10:55:27.868,532.4,586.6
2025-07-24 10:55:28.884,533.3,586.2
2025-07-24 10:55:29.894,533.3,586.2
2025-07-24 10:55:30.911,532.5,588.5
2025-07-24 10:55:31.921,532.5,588.5
2025-07-24 10:55:32.931,531.7,590.1
2025-07-24 10:55:33.933,531.7,590.1
2025-07-24 10:55:34.944,530.0,584.7
2025-07-24 10:55:35.955,530.0,584.7
2025-07-24 10:55:36.965,529.1,583.7
2025-07-24 10:55:37.976,529.1,583.7
2025-07-24 10:55:38.986,530.6,586.5
2025-07-24 10:55:40.007,530.6,586.5
2025-07-24 10:55:41.018,531.6,587.0
2025-07-24 10:55:42.028,531.6,587.0
2025-07-24 10:55:43.040,532.6,591.1
2025-07-24 10:55:44.051,532.6,591.1
2025-07-24 10:55:45.061,531.6,587.6
2025-07-24 10:55:46.077,531.6,587.6
2025-07-24 10:55:47.089,533.8,585.0
2025-07-24 10:55:48.098,533.8,585.0
2025-07-24 10:55:49.109,536.2,587.2
2025-07-24 10:55:50.115,536.2,587.2
2025-07-24 10:55:51.125,536.2,588.0
2025-07-24 10:55:52.150,536.2,588.0
2025-07-24 10:55:53.162,535.0,589.3
2025-07-24 10:55:54.172,535.0,589.3
2025-07-24 10:55:55.182,537.1,584.4
2025-07-24 10:55:56.193,537.1,584.4
2025-07-24 10:55:57.204,537.1,583.4
2025-07-24 10:55:58.214,537.1,583.4
2025-07-24 10:55:59.225,531.6,587.3
2025-07-24 10:56:00.235,531.6,587.3
2025-07-24 10:56:01.246,532.2,587.0
2025-07-24 10:56:02.255,532.2,587.0
2025-07-24 10:56:03.276,540.6,585.2
2025-07-24 10:56:04.286,539.5,585.2
2025-07-24 10:56:05.304,539.5,586.3
2025-07-24 10:56:06.315,533.2,586.3
2025-07-24 10:56:07.332,533.2,589.4
2025-07-24 10:56:08.343,532.7,589.4
2025-07-24 10:56:09.363,532.7,589.2
2025-07-24 10:56:10.374,530.8,589.2
2025-07-24 10:56:11.389,530.8,585.2
2025-07-24 10:56:12.407,530.7,585.2
2025-07-24 10:56:13.428,530.7,584.4
