Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-25 12:08:45.558,589.5,571.1
2025-07-25 12:08:46.566,589.5,571.1
2025-07-25 12:08:47.576,589.5,571.1
2025-07-25 12:08:48.586,589.5,571.1
2025-07-25 12:08:49.592,589.5,571.1
2025-07-25 12:08:50.607,589.5,571.1
2025-07-25 12:08:51.623,589.5,571.1
2025-07-25 12:08:52.632,625.7,591.2
2025-07-25 12:08:53.648,625.7,560.8
2025-07-25 12:08:54.654,623.2,561.4
2025-07-25 12:08:55.665,623.2,561.4
2025-07-25 12:08:56.675,624.3,564.8
2025-07-25 12:08:57.686,624.3,564.8
2025-07-25 12:08:58.697,615.2,564.3
2025-07-25 12:08:59.703,615.2,564.3
2025-07-25 12:09:00.724,614.3,571.4
2025-07-25 12:09:01.741,631.2,571.4
2025-07-25 12:09:02.752,631.2,570.3
2025-07-25 12:09:03.763,629.7,570.3
2025-07-25 12:09:04.784,629.7,575.2
2025-07-25 12:09:05.792,595.8,575.2
2025-07-25 12:09:06.803,595.8,574.9
2025-07-25 12:09:07.813,597.0,574.9
2025-07-25 12:09:08.825,597.0,579.3
2025-07-25 12:09:09.836,599.5,579.3
2025-07-25 12:09:10.847,599.5,580.6
2025-07-25 12:09:11.857,599.7,580.6
2025-07-25 12:09:12.868,599.7,585.5
2025-07-25 12:09:13.879,595.2,585.5
2025-07-25 12:09:14.888,595.2,585.1
2025-07-25 12:09:15.899,593.4,585.1
2025-07-25 12:09:16.910,593.4,589.5
2025-07-25 12:09:17.921,597.5,589.5
2025-07-25 12:09:18.936,597.5,590.2
2025-07-25 12:09:19.946,600.5,590.2
2025-07-25 12:09:20.957,600.5,594.7
2025-07-25 12:09:21.968,679.1,594.7
2025-07-25 12:09:22.989,679.1,592.9
2025-07-25 12:09:23.999,678.0,592.9
2025-07-25 12:09:25.019,678.0,594.7
2025-07-25 12:09:26.040,637.0,594.7
2025-07-25 12:09:27.050,637.0,595.1
2025-07-25 12:09:28.061,636.0,595.1
2025-07-25 12:09:29.071,636.0,605.4
2025-07-25 12:09:30.080,643.7,605.4
2025-07-25 12:09:31.091,643.7,605.1
2025-07-25 12:09:32.107,641.9,605.1
2025-07-25 12:09:33.116,641.9,606.2
2025-07-25 12:09:34.127,599.8,606.2
2025-07-25 12:09:35.142,599.8,606.1
2025-07-25 12:09:36.153,603.8,606.1
2025-07-25 12:09:37.161,603.8,608.1
2025-07-25 12:09:38.171,587.9,608.1
2025-07-25 12:09:39.182,587.9,607.6
2025-07-25 12:09:40.192,589.6,607.6
2025-07-25 12:09:41.201,589.6,618.7
2025-07-25 12:09:42.211,589.3,618.7
2025-07-25 12:09:43.221,589.3,619.0
2025-07-25 12:09:44.235,587.1,619.0
2025-07-25 12:09:45.245,587.1,615.9
2025-07-25 12:09:46.266,585.5,615.9
2025-07-25 12:09:47.284,585.5,616.0
2025-07-25 12:09:48.305,585.9,616.0
2025-07-25 12:09:49.326,585.9,620.1
2025-07-25 12:09:50.337,587.0,620.1
2025-07-25 12:09:51.343,587.0,617.6
2025-07-25 12:09:52.353,584.9,617.6
2025-07-25 12:09:53.364,584.9,615.8
2025-07-25 12:09:54.385,587.8,615.8
2025-07-25 12:09:55.396,587.8,617.6
2025-07-25 12:09:56.406,588.7,617.6
2025-07-25 12:09:57.416,588.7,620.2
2025-07-25 12:09:58.427,584.8,620.2
2025-07-25 12:09:59.445,585.9,618.9
2025-07-25 12:10:00.456,585.9,618.9
2025-07-25 12:10:01.466,590.0,620.3
2025-07-25 12:10:02.475,590.0,620.2
2025-07-25 12:10:03.485,590.8,620.2
2025-07-25 12:10:04.496,590.8,619.1
2025-07-25 12:10:05.507,592.1,619.1
2025-07-25 12:10:06.517,592.1,618.9
2025-07-25 12:10:07.527,593.3,618.9
2025-07-25 12:10:08.537,593.3,620.6
2025-07-25 12:10:09.548,591.2,620.6
2025-07-25 12:10:10.558,591.2,621.1
2025-07-25 12:10:11.571,589.8,621.1
2025-07-25 12:10:12.581,589.8,619.8
2025-07-25 12:10:13.593,583.4,619.8
2025-07-25 12:10:14.603,583.4,618.9
2025-07-25 12:10:15.613,581.7,618.9
2025-07-25 12:10:16.623,581.7,624.6
2025-07-25 12:10:17.632,585.1,624.6
2025-07-25 12:10:18.642,585.1,625.7
2025-07-25 12:10:19.657,585.6,625.7
2025-07-25 12:10:20.674,585.6,619.4
2025-07-25 12:10:21.684,587.3,619.4
2025-07-25 12:10:22.696,587.3,620.0
2025-07-25 12:10:23.712,589.4,620.0
2025-07-25 12:10:24.723,589.4,619.8
2025-07-25 12:10:25.734,589.6,619.8
2025-07-25 12:10:26.744,589.6,618.2
2025-07-25 12:10:27.754,586.4,618.2
2025-07-25 12:10:28.775,586.4,621.6
2025-07-25 12:10:29.791,582.7,621.6
2025-07-25 12:10:30.802,582.7,618.6
2025-07-25 12:10:31.809,583.5,618.6
2025-07-25 12:10:32.820,583.5,618.1
2025-07-25 12:10:33.830,583.7,618.1
2025-07-25 12:10:34.840,583.7,621.5
2025-07-25 12:10:35.851,582.4,621.5
2025-07-25 12:10:36.861,582.4,619.6
2025-07-25 12:10:37.872,583.4,619.6
2025-07-25 12:10:38.882,583.4,617.7
2025-07-25 12:10:39.893,584.7,617.7
2025-07-25 12:10:40.903,584.7,616.7
2025-07-25 12:10:41.923,586.2,616.7
2025-07-25 12:10:42.944,586.2,616.5
2025-07-25 12:10:43.960,588.8,616.5
2025-07-25 12:10:44.973,588.8,615.3
2025-07-25 12:10:45.983,586.8,615.3
2025-07-25 12:10:46.993,586.8,614.8
2025-07-25 12:10:48.004,583.3,614.8
2025-07-25 12:10:49.021,583.3,611.9
2025-07-25 12:10:50.042,592.1,611.9
2025-07-25 12:10:51.065,592.1,614.4
2025-07-25 12:10:52.076,593.8,614.4
2025-07-25 12:10:53.097,593.8,612.3
2025-07-25 12:10:54.108,583.0,612.3
2025-07-25 12:10:55.129,583.0,612.3
2025-07-25 12:10:56.136,582.6,612.3
2025-07-25 12:10:57.145,582.6,616.1
2025-07-25 12:10:58.157,594.8,616.1
2025-07-25 12:10:59.168,593.6,615.7
2025-07-25 12:11:00.178,593.6,615.7
2025-07-25 12:11:01.188,594.4,613.9
2025-07-25 12:11:02.207,594.4,613.9
2025-07-25 12:11:03.217,596.1,612.6
2025-07-25 12:11:04.230,596.1,612.6
2025-07-25 12:11:05.240,605.2,611.5
2025-07-25 12:11:06.261,605.2,611.5
2025-07-25 12:11:07.271,601.2,611.3
2025-07-25 12:11:08.279,601.2,612.0
2025-07-25 12:11:09.289,611.2,612.0
2025-07-25 12:11:10.300,611.2,610.7
2025-07-25 12:11:11.310,615.2,610.7
2025-07-25 12:11:12.321,615.2,608.1
2025-07-25 12:11:13.329,613.7,608.1
2025-07-25 12:11:14.339,613.7,607.0
2025-07-25 12:11:15.350,613.4,607.0
2025-07-25 12:11:16.360,613.4,609.7
2025-07-25 12:11:17.371,613.4,609.7
2025-07-25 12:11:18.381,613.4,612.7
2025-07-25 12:11:19.400,614.8,612.7
2025-07-25 12:11:20.410,614.8,604.4
2025-07-25 12:11:21.420,606.0,604.4
2025-07-25 12:11:22.431,606.0,602.6
2025-07-25 12:11:23.447,605.4,602.6
2025-07-25 12:11:24.456,605.4,609.1
2025-07-25 12:11:25.473,600.5,609.1
2025-07-25 12:11:26.483,600.5,608.7
2025-07-25 12:11:27.501,598.5,608.7
2025-07-25 12:11:28.512,598.5,610.4
2025-07-25 12:11:29.532,595.4,610.4
2025-07-25 12:11:30.552,595.4,609.6
2025-07-25 12:11:31.562,594.8,609.6
2025-07-25 12:11:32.573,594.8,606.5
2025-07-25 12:11:33.593,601.7,606.5
2025-07-25 12:11:34.600,601.7,606.7
2025-07-25 12:11:35.608,602.3,606.7
2025-07-25 12:11:36.615,602.3,605.9
2025-07-25 12:11:37.626,615.4,605.9
2025-07-25 12:11:38.635,615.4,606.2
2025-07-25 12:11:39.656,617.8,606.2
2025-07-25 12:11:40.667,617.8,603.2
2025-07-25 12:11:41.678,643.4,603.2
2025-07-25 12:11:42.688,643.4,603.8
2025-07-25 12:11:43.706,641.6,603.8
2025-07-25 12:11:44.717,641.6,604.9
2025-07-25 12:11:45.727,633.0,604.9
2025-07-25 12:11:46.736,633.0,602.5
2025-07-25 12:11:47.748,631.1,602.5
2025-07-25 12:11:48.758,631.1,603.2
2025-07-25 12:11:49.769,636.9,603.2
2025-07-25 12:11:50.779,636.9,606.9
2025-07-25 12:11:51.790,638.4,606.9
2025-07-25 12:11:52.801,638.4,605.3
2025-07-25 12:11:53.811,623.5,605.3
2025-07-25 12:11:54.823,623.5,603.4
2025-07-25 12:11:55.843,624.3,603.4
2025-07-25 12:11:56.859,624.3,605.2
2025-07-25 12:11:57.866,611.2,605.2
2025-07-25 12:11:58.877,610.6,606.3
2025-07-25 12:11:59.888,610.6,606.3
2025-07-25 12:12:00.903,622.8,608.7
2025-07-25 12:12:01.918,622.8,608.7
2025-07-25 12:12:02.926,621.7,607.8
2025-07-25 12:12:03.936,621.7,607.8
2025-07-25 12:12:04.957,622.5,606.5
2025-07-25 12:12:05.977,622.5,606.5
2025-07-25 12:12:06.998,622.1,606.1
2025-07-25 12:12:08.008,622.1,606.1
2025-07-25 12:12:09.019,616.1,604.5
2025-07-25 12:12:10.029,616.1,604.5
2025-07-25 12:12:11.040,619.0,604.6
2025-07-25 12:12:12.063,619.0,604.6
2025-07-25 12:12:13.080,632.4,602.9
2025-07-25 12:12:14.091,632.4,602.8
2025-07-25 12:12:15.113,631.7,602.8
2025-07-25 12:12:16.124,631.7,605.3
2025-07-25 12:12:17.135,631.4,605.3
2025-07-25 12:12:18.145,631.4,605.3
2025-07-25 12:12:19.156,633.4,605.3
2025-07-25 12:12:20.167,633.4,605.8
2025-07-25 12:12:21.177,621.5,605.8
2025-07-25 12:12:22.188,621.5,604.8
2025-07-25 12:12:23.198,619.0,604.8
2025-07-25 12:12:24.209,619.0,606.5
2025-07-25 12:12:25.219,619.3,606.5
2025-07-25 12:12:26.230,619.3,605.3
2025-07-25 12:12:27.238,619.6,605.3
2025-07-25 12:12:28.249,619.6,602.7
2025-07-25 12:12:29.269,608.9,602.7
2025-07-25 12:12:30.282,608.9,604.7
2025-07-25 12:12:31.292,608.3,604.7
