Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-16 15:52:23.659,523.8,435.4
2025-07-16 15:52:24.667,523.8,435.4
2025-07-16 15:52:25.688,523.8,435.4
2025-07-16 15:52:26.698,523.8,435.4
2025-07-16 15:52:27.716,523.8,435.4
2025-07-16 15:52:28.727,523.8,435.4
2025-07-16 15:52:29.737,523.8,435.4
2025-07-16 15:52:30.752,509.5,357.3
2025-07-16 15:52:31.763,509.5,357.3
2025-07-16 15:52:32.773,506.2,362.6
2025-07-16 15:52:33.781,518.1,362.6
2025-07-16 15:52:34.792,518.1,365.4
2025-07-16 15:52:35.803,517.2,365.4
2025-07-16 15:52:36.813,517.2,366.8
2025-07-16 15:52:37.846,509.1,366.8
2025-07-16 15:52:38.857,509.1,365.5
2025-07-16 15:52:39.867,510.3,365.5
2025-07-16 15:52:40.883,510.3,363.7
2025-07-16 15:52:41.891,511.5,363.7
2025-07-16 15:52:42.908,511.5,364.4
2025-07-16 15:52:43.921,510.2,364.4
2025-07-16 15:52:44.932,510.2,363.5
2025-07-16 15:52:45.954,505.2,363.5
2025-07-16 15:52:46.964,505.2,363.8
2025-07-16 15:52:47.976,507.5,363.8
2025-07-16 15:52:48.988,507.5,357.9
2025-07-16 15:52:49.998,509.5,357.9
2025-07-16 15:52:51.017,509.5,355.5
2025-07-16 15:52:52.023,508.9,355.5
2025-07-16 15:52:53.033,508.9,357.7
2025-07-16 15:52:54.043,500.4,357.7
2025-07-16 15:52:55.061,500.4,358.2
2025-07-16 15:52:56.072,503.1,358.2
2025-07-16 15:52:57.084,503.1,358.5
2025-07-16 15:52:58.093,508.5,358.5
2025-07-16 15:52:59.109,508.5,359.1
2025-07-16 15:53:00.119,504.6,359.1
2025-07-16 15:53:01.130,504.6,358.6
2025-07-16 15:53:02.140,508.7,358.6
2025-07-16 15:53:03.150,508.7,359.7
2025-07-16 15:53:04.167,509.5,359.7
2025-07-16 15:53:05.190,509.5,360.1
2025-07-16 15:53:06.205,522.3,360.1
2025-07-16 15:53:07.223,522.3,359.3
2025-07-16 15:53:08.235,522.6,359.3
2025-07-16 15:53:09.249,522.6,359.1
2025-07-16 15:53:10.252,516.6,359.1
2025-07-16 15:53:11.260,516.6,358.7
2025-07-16 15:53:12.279,517.8,358.7
2025-07-16 15:53:13.289,517.8,366.5
2025-07-16 15:53:14.299,527.9,366.5
2025-07-16 15:53:15.309,527.9,366.6
2025-07-16 15:53:16.328,526.9,366.6
2025-07-16 15:53:17.346,526.9,363.6
2025-07-16 15:53:18.364,515.3,363.3
2025-07-16 15:53:19.374,515.3,363.3
2025-07-16 15:53:20.386,515.9,365.7
2025-07-16 15:53:21.397,515.9,365.7
2025-07-16 15:53:22.407,526.0,365.9
2025-07-16 15:53:23.419,526.0,365.9
2025-07-16 15:53:24.429,526.3,361.4
2025-07-16 15:53:25.443,526.3,361.4
2025-07-16 15:53:26.455,523.9,362.0
2025-07-16 15:53:27.476,523.9,362.0
2025-07-16 15:53:28.486,525.4,363.6
2025-07-16 15:53:29.497,537.2,363.6
2025-07-16 15:53:30.499,537.2,362.5
2025-07-16 15:53:31.511,536.3,362.5
2025-07-16 15:53:32.524,536.3,360.9
2025-07-16 15:53:33.532,523.4,360.9
2025-07-16 15:53:34.547,523.4,361.8
2025-07-16 15:53:35.555,521.0,361.8
2025-07-16 15:53:36.565,521.0,365.2
2025-07-16 15:53:37.587,510.2,365.2
2025-07-16 15:53:38.598,510.2,365.4
2025-07-16 15:53:39.617,509.8,365.4
2025-07-16 15:53:40.634,509.8,363.6
2025-07-16 15:53:41.645,516.5,363.6
2025-07-16 15:53:42.655,516.5,364.8
2025-07-16 15:53:43.665,519.4,364.8
2025-07-16 15:53:44.676,519.4,360.9
2025-07-16 15:53:45.683,534.4,360.9
2025-07-16 15:53:46.700,534.4,359.3
2025-07-16 15:53:47.712,534.4,359.3
2025-07-16 15:53:48.724,534.4,360.4
2025-07-16 15:53:49.734,521.2,360.4
2025-07-16 15:53:50.749,521.2,362.5
2025-07-16 15:53:51.763,520.7,362.5
2025-07-16 15:53:52.774,520.7,365.2
2025-07-16 15:53:53.785,526.1,365.2
2025-07-16 15:53:54.803,526.1,362.9
2025-07-16 15:53:55.824,526.4,362.9
2025-07-16 15:53:56.840,526.4,359.9
2025-07-16 15:53:57.859,527.0,359.9
2025-07-16 15:53:58.870,527.0,361.0
2025-07-16 15:53:59.877,527.1,361.0
2025-07-16 15:54:00.889,527.1,365.2
2025-07-16 15:54:01.898,525.8,365.2
2025-07-16 15:54:02.911,525.8,365.9
2025-07-16 15:54:03.923,524.5,365.9
2025-07-16 15:54:04.942,524.5,370.2
2025-07-16 15:54:05.951,527.0,370.2
2025-07-16 15:54:06.962,527.0,368.1
2025-07-16 15:54:07.972,527.2,368.1
2025-07-16 15:54:08.988,527.2,364.5
2025-07-16 15:54:10.005,522.3,364.5
2025-07-16 15:54:11.016,522.3,364.4
2025-07-16 15:54:12.026,525.2,364.4
2025-07-16 15:54:13.042,525.2,365.3
2025-07-16 15:54:14.062,520.9,365.3
2025-07-16 15:54:15.072,520.9,365.3
2025-07-16 15:54:16.090,519.0,365.3
2025-07-16 15:54:17.100,519.0,362.7
2025-07-16 15:54:18.121,530.4,362.7
2025-07-16 15:54:19.138,530.4,363.7
2025-07-16 15:54:20.145,530.3,363.7
2025-07-16 15:54:21.167,530.3,365.8
2025-07-16 15:54:22.186,527.1,364.6
2025-07-16 15:54:23.208,527.1,364.6
2025-07-16 15:54:24.218,526.1,364.0
2025-07-16 15:54:25.230,516.3,364.0
2025-07-16 15:54:26.246,516.3,363.1
2025-07-16 15:54:27.256,516.3,363.1
2025-07-16 15:54:28.273,516.3,360.7
2025-07-16 15:54:29.291,505.5,360.7
2025-07-16 15:54:30.299,505.5,363.4
2025-07-16 15:54:31.308,508.1,363.4
2025-07-16 15:54:32.332,508.1,360.2
2025-07-16 15:54:33.353,514.8,360.2
2025-07-16 15:54:34.363,514.8,359.9
2025-07-16 15:54:35.384,511.8,359.9
2025-07-16 15:54:36.395,511.8,361.1
2025-07-16 15:54:37.407,508.4,361.1
2025-07-16 15:54:38.417,508.4,360.1
2025-07-16 15:54:39.431,512.1,360.1
2025-07-16 15:54:40.449,512.1,358.8
2025-07-16 15:54:41.459,512.5,358.8
2025-07-16 15:54:42.471,512.5,358.3
2025-07-16 15:54:43.482,511.7,358.3
2025-07-16 15:54:44.492,511.7,352.3
2025-07-16 15:54:45.501,507.2,352.3
2025-07-16 15:54:46.511,507.2,355.0
2025-07-16 15:54:47.530,507.0,355.0
2025-07-16 15:54:48.543,507.0,357.6
2025-07-16 15:54:49.562,503.5,357.6
2025-07-16 15:54:50.572,503.5,356.7
2025-07-16 15:54:51.580,501.3,356.7
2025-07-16 15:54:52.591,501.3,357.5
2025-07-16 15:54:53.602,500.1,357.5
2025-07-16 15:54:54.617,500.1,357.2
2025-07-16 15:54:55.637,500.9,357.2
2025-07-16 15:54:56.647,500.9,355.6
