Timestamp,CO2_inlet_ppm,CO2_outlet_ppm
2025-07-22 15:37:49.789,407.3,407.5
2025-07-22 15:37:50.800,407.3,407.5
2025-07-22 15:37:51.811,407.3,407.5
2025-07-22 15:37:52.822,407.3,407.5
2025-07-22 15:37:53.832,407.3,407.5
2025-07-22 15:37:54.843,407.3,407.5
2025-07-22 15:37:55.853,407.3,407.5
2025-07-22 15:37:56.871,428.1,148.8
2025-07-22 15:37:57.882,424.6,148.8
2025-07-22 15:37:58.892,424.6,148.9
2025-07-22 15:37:59.913,425.2,148.9
2025-07-22 15:38:00.930,425.2,135.3
2025-07-22 15:38:01.948,426.4,135.3
2025-07-22 15:38:02.969,426.4,134.4
2025-07-22 15:38:03.979,425.6,134.4
2025-07-22 15:38:04.989,425.6,127.6
2025-07-22 15:38:05.999,434.6,127.6
2025-07-22 15:38:07.014,434.6,129.8
2025-07-22 15:38:08.025,436.7,129.8
2025-07-22 15:38:09.035,436.7,124.1
2025-07-22 15:38:10.046,416.7,124.1
2025-07-22 15:38:11.057,416.7,124.3
2025-07-22 15:38:12.067,416.8,124.3
2025-07-22 15:38:13.077,416.8,119.2
2025-07-22 15:38:14.088,416.2,119.2
2025-07-22 15:38:15.108,416.2,118.3
2025-07-22 15:38:16.129,415.7,118.3
2025-07-22 15:38:17.139,415.7,114.8
2025-07-22 15:38:18.150,422.2,114.8
2025-07-22 15:38:19.160,422.2,114.6
2025-07-22 15:38:20.172,421.9,114.6
2025-07-22 15:38:21.182,417.5,113.7
2025-07-22 15:38:22.193,417.5,113.7
2025-07-22 15:38:23.203,419.1,114.3
2025-07-22 15:38:24.213,419.1,114.3
2025-07-22 15:38:25.224,433.8,113.2
2025-07-22 15:38:26.241,433.8,113.2
2025-07-22 15:38:27.256,431.8,111.8
2025-07-22 15:38:28.275,431.8,111.8
2025-07-22 15:38:29.285,435.7,109.2
2025-07-22 15:38:30.301,435.7,109.2
2025-07-22 15:38:31.318,435.4,110.9
2025-07-22 15:38:32.329,435.4,110.9
2025-07-22 15:38:33.349,428.9,111.8
2025-07-22 15:38:34.360,428.9,110.2
2025-07-22 15:38:35.381,430.3,110.2
2025-07-22 15:38:36.391,430.3,109.8
2025-07-22 15:38:37.401,425.9,109.8
2025-07-22 15:38:38.411,425.9,110.4
2025-07-22 15:38:39.422,426.4,110.4
2025-07-22 15:38:40.432,426.4,111.2
2025-07-22 15:38:41.443,437.2,111.2
2025-07-22 15:38:42.453,437.2,111.7
2025-07-22 15:38:43.464,436.7,111.7
2025-07-22 15:38:44.474,436.7,111.0
2025-07-22 15:38:45.485,433.9,111.0
2025-07-22 15:38:46.504,433.9,111.6
2025-07-22 15:38:47.515,432.9,111.6
2025-07-22 15:38:48.525,432.9,112.3
2025-07-22 15:38:49.536,436.8,112.3
2025-07-22 15:38:50.547,436.8,110.6
2025-07-22 15:38:51.558,434.1,110.6
2025-07-22 15:38:52.568,434.1,111.6
2025-07-22 15:38:53.579,436.6,111.6
2025-07-22 15:38:54.596,436.6,111.5
2025-07-22 15:38:55.607,439.7,111.5
2025-07-22 15:38:56.617,439.7,110.1
2025-07-22 15:38:57.628,427.7,110.1
2025-07-22 15:38:58.639,427.7,111.2
2025-07-22 15:38:59.649,428.9,111.2
2025-07-22 15:39:00.671,428.9,111.3
2025-07-22 15:39:01.681,419.7,111.3
2025-07-22 15:39:02.700,419.7,109.4
2025-07-22 15:39:03.710,418.9,109.4
2025-07-22 15:39:04.721,418.9,109.1
2025-07-22 15:39:05.742,415.7,109.1
2025-07-22 15:39:06.758,415.7,108.3
2025-07-22 15:39:07.768,417.3,108.3
2025-07-22 15:39:08.778,417.3,107.0
2025-07-22 15:39:09.793,426.4,107.0
2025-07-22 15:39:10.803,426.4,108.4
2025-07-22 15:39:11.813,424.9,108.4
2025-07-22 15:39:12.824,424.9,110.3
